Alt,Rto09,Rto11,Rto13,NDVI17,xcoord,ycoord
505.157100,2544.917210,2318.024252,2661.666667,0.849994,316657.31961323,6276199.54552307
505.023400,2431.363767,2531.363365,1689.000000,0.851900,316657.31961323,6276189.54552307
504.880900,3083.283325,2566.955262,2330.333333,0.852269,316657.31961323,6276179.54552307
504.740000,2943.778007,2411.068194,1617.400000,0.852686,316657.31961323,6276169.54552307
504.600300,1861.555963,2622.872668,1994.272727,0.852111,316657.31961323,6276159.54552307
504.389600,2834.440497,2598.878374,1970.666667,0.855515,316657.31961323,6276149.54552307
504.174000,1695.621296,3197.562349,1690.600000,0.854798,316657.31961323,6276139.54552307
504.023400,2745.843383,2580.414896,2117.333333,0.852136,316657.31961323,6276129.54552307
503.859900,2743.562701,2897.313780,1804.800000,0.851689,316657.31961323,6276119.54552307
503.695700,2774.461455,3008.904047,2732.500000,0.853211,316657.31961323,6276109.54552307
503.462800,2444.588272,2975.248754,2378.600000,0.855994,316657.31961323,6276099.54552307
503.242700,3276.903492,2987.395801,2637.111111,0.856911,316657.31961323,6276089.54552307
503.091000,2410.156002,2656.412506,2739.800000,0.857168,316657.31961323,6276079.54552307
502.885000,3323.437683,3112.797017,3217.000000,0.857902,316657.31961323,6276069.54552307
502.441550,3207.551643,3006.008184,2916.375000,0.857041,316657.31961323,6276049.54552307
502.204300,3156.587711,2641.343254,2688.750000,0.854637,316657.31961323,6276039.54552307
502.061000,2380.587742,2360.484819,2194.400000,0.856501,316657.31961323,6276029.54552307
501.918900,3033.880653,3162.096137,2116.500000,0.856148,316657.31961323,6276019.54552307
501.753500,3413.682261,2547.113303,2600.750000,0.843878,316657.31961323,6276009.54552307
501.522700,3123.637621,3301.549010,2621.800000,0.824147,316657.31961323,6275999.54552307
501.322100,3312.685446,2885.880543,2683.750000,0.720038,316657.31961323,6275989.54552307
501.195400,2582.239936,3689.368557,2371.875000,0.738118,316657.31961323,6275979.54552307
501.050000,3430.853789,2669.011375,1880.333333,0.783633,316657.31961323,6275969.54552307
500.858900,2634.839837,3001.530272,2873.000000,0.825040,316657.31961323,6275959.54552307
500.629300,2954.184480,3203.371346,3708.600000,0.833668,316657.31961323,6275949.54552307
500.228800,2218.401888,3203.847404,3057.333333,0.831185,316657.31961323,6275939.54552307
499.791700,2446.530106,3000.622655,3151.500000,0.844346,316657.31961323,6275929.54552307
499.513200,2881.462961,4437.368442,2318.000000,0.760322,316657.31961323,6275919.54552307
499.299500,3261.302695,4426.908540,3276.333333,0.462282,316657.31961323,6275909.54552307
499.707450,2659.585838,2516.386342,2965.272727,0.867946,316667.31961323,6276679.54552307
499.745000,3704.505906,2883.630267,2799.000000,0.863242,316667.31961323,6276669.54552307
499.777900,3535.208601,3714.802192,3758.800000,0.868301,316667.31961323,6276659.54552307
499.821500,3074.313940,3388.838836,3805.000000,0.871811,316667.31961323,6276649.54552307
499.885300,3513.806560,3073.797075,3153.600000,0.869509,316667.31961323,6276639.54552307
500.038800,3572.460543,3106.524173,3880.166667,0.869117,316667.31961323,6276629.54552307
500.227200,3539.329695,3300.600863,3344.800000,0.867012,316667.31961323,6276619.54552307
500.363300,3321.914763,3359.439132,2893.800000,0.870025,316667.31961323,6276609.54552307
500.500300,3293.231730,3326.357488,3495.800000,0.871263,316667.31961323,6276599.54552307
500.623400,3748.508489,3167.509031,3541.200000,0.870307,316667.31961323,6276589.54552307
500.743500,3444.088031,3764.705020,3636.333333,0.873559,316667.31961323,6276579.54552307
500.924800,3228.426414,3389.364860,2852.166667,0.870673,316667.31961323,6276569.54552307
501.113000,3333.438754,3292.128872,3109.666667,0.869398,316667.31961323,6276559.54552307
501.248400,3372.810918,3560.446365,3342.000000,0.871004,316667.31961323,6276549.54552307
501.395200,3698.726278,3535.636164,3079.111111,0.870077,316667.31961323,6276539.54552307
501.551500,3411.330782,3577.623618,3104.000000,0.868874,316667.31961323,6276529.54552307
501.799900,3278.159803,3347.336244,3625.500000,0.871878,316667.31961323,6276519.54552307
502.059200,3539.832314,3487.579774,2699.400000,0.873365,316667.31961323,6276509.54552307
502.236500,3278.009542,3756.855297,2773.800000,0.871816,316667.31961323,6276499.54552307
502.410200,3265.836949,3691.735695,3436.500000,0.870343,316667.31961323,6276489.54552307
502.567000,2793.469865,3223.132816,2463.400000,0.868591,316667.31961323,6276479.54552307
502.796050,3100.513825,3022.311769,2547.400000,0.867225,316667.31961323,6276469.54552307
503.031700,3061.097658,3309.510735,2915.363636,0.866130,316667.31961323,6276459.54552307
503.199500,3518.700233,3184.994419,3218.166667,0.865055,316667.31961323,6276449.54552307
503.382400,3047.326113,3483.239515,2795.500000,0.869826,316667.31961323,6276439.54552307
503.586400,3136.475162,3259.176659,2927.500000,0.867340,316667.31961323,6276429.54552307
503.919250,2988.096550,2716.782135,2446.600000,0.866712,316667.31961323,6276419.54552307
504.268000,2901.538683,2907.655580,2699.000000,0.865375,316667.31961323,6276409.54552307
504.504900,3280.829871,2957.257685,2378.000000,0.861808,316667.31961323,6276399.54552307
504.728500,3006.455072,3281.862789,2403.222222,0.857442,316667.31961323,6276389.54552307
504.857400,3099.921805,3158.229299,2640.600000,0.862045,316667.31961323,6276379.54552307
505.148950,3009.131427,2939.138085,3634.200000,0.864395,316667.31961323,6276359.54552307
505.331200,3104.503612,3152.343834,3168.750000,0.858134,316667.31961323,6276349.54552307
505.448800,3117.960110,2993.384638,3380.750000,0.862432,316667.31961323,6276339.54552307
505.548100,2585.883761,2844.006156,2993.800000,0.857015,316667.31961323,6276329.54552307
505.642400,2768.460825,2552.587697,2909.111111,0.848352,316667.31961323,6276319.54552307
505.780300,2497.829010,2755.661140,2726.400000,0.849263,316667.31961323,6276309.54552307
505.901900,2836.233796,2708.679321,2375.200000,0.854159,316667.31961323,6276299.54552307
505.923700,2706.029484,2499.745665,2083.600000,0.857451,316667.31961323,6276289.54552307
505.930600,2130.975136,2491.290613,1942.400000,0.855461,316667.31961323,6276279.54552307
505.929800,2551.682134,2454.872493,2212.750000,0.858501,316667.31961323,6276269.54552307
505.917350,2564.916503,2406.281661,1936.500000,0.854155,316667.31961323,6276259.54552307
505.893900,2468.810098,2219.603318,1665.428571,0.850851,316667.31961323,6276249.54552307
505.868600,2193.705783,2265.273387,1649.333333,0.851465,316667.31961323,6276239.54552307
505.829200,2391.036194,2261.963576,1781.333333,0.853530,316667.31961323,6276229.54552307
505.776700,2523.613388,2630.760240,2177.000000,0.848106,316667.31961323,6276219.54552307
505.656450,2273.958325,2291.950549,1719.000000,0.842559,316667.31961323,6276209.54552307
505.489200,2362.539886,2332.612279,1682.200000,0.844964,316667.31961323,6276199.54552307
505.350000,2503.237521,2592.872662,1753.166667,0.850278,316667.31961323,6276189.54552307
505.196900,2310.106085,2365.158976,1913.600000,0.851626,316667.31961323,6276179.54552307
505.046900,2758.247352,2458.511797,1884.444444,0.848004,316667.31961323,6276169.54552307
504.901600,2343.601821,2485.801664,1923.142857,0.850851,316667.31961323,6276159.54552307
504.687400,2713.819937,2749.501296,1950.800000,0.851575,316667.31961323,6276149.54552307
504.470900,2761.409689,2699.318801,1722.600000,0.852375,316667.31961323,6276139.54552307
504.322000,2838.719714,2886.000789,2224.200000,0.853213,316667.31961323,6276129.54552307
504.148100,2581.781498,2748.114063,2076.000000,0.851131,316667.31961323,6276119.54552307
503.976200,2877.159774,2853.089553,3170.400000,0.852862,316667.31961323,6276109.54552307
503.732450,3020.410328,3588.638747,3049.000000,0.853360,316667.31961323,6276099.54552307
503.498400,3091.088083,2784.383672,2658.300000,0.852229,316667.31961323,6276089.54552307
503.334700,2938.593065,3072.739086,3293.800000,0.854692,316667.31961323,6276079.54552307
503.134500,3130.347426,3133.575971,3569.400000,0.856348,316667.31961323,6276069.54552307
502.937000,3298.798381,2922.483081,3728.600000,0.854682,316667.31961323,6276059.54552307
502.653100,3103.449053,3076.903542,3461.714286,0.852850,316667.31961323,6276049.54552307
502.388800,3073.576739,3041.498134,2795.714286,0.852240,316667.31961323,6276039.54552307
502.227300,3084.276775,3228.817307,2194.800000,0.850976,316667.31961323,6276029.54552307
502.074000,3299.345617,3023.177633,2569.800000,0.856889,316667.31961323,6276019.54552307
501.918000,3292.924906,3286.076558,2304.800000,0.860142,316667.31961323,6276009.54552307
501.694950,3169.500990,2862.010591,3374.400000,0.855114,316667.31961323,6275999.54552307
501.489900,3287.801210,3240.702283,2440.400000,0.828979,316667.31961323,6275989.54552307
501.361000,3113.928433,3364.778193,2626.700000,0.842511,316667.31961323,6275979.54552307
501.222600,3448.730326,3452.246585,2228.800000,0.842828,316667.31961323,6275969.54552307
501.024200,2977.899865,3371.223460,2920.166667,0.832487,316667.31961323,6275959.54552307
500.797100,3175.343382,2871.234480,3397.500000,0.836662,316667.31961323,6275949.54552307
500.401150,3130.208623,3593.354853,3162.166667,0.846870,316667.31961323,6275939.54552307
499.962900,2413.559502,2794.846573,2760.800000,0.848873,316667.31961323,6275929.54552307
499.686300,3203.675173,3983.844098,2531.200000,0.763219,316667.31961323,6275919.54552307
499.450000,3232.310936,4245.373879,3162.200000,0.469341,316667.31961323,6275909.54552307
499.798750,2545.986859,2703.626774,3309.166667,0.871397,316677.31961323,6276679.54552307
499.840900,3491.192124,2612.202830,3270.200000,0.870927,316677.31961323,6276669.54552307
499.871000,3340.632430,3961.005646,3677.500000,0.870126,316677.31961323,6276659.54552307
499.906400,2799.487041,3376.988688,3708.400000,0.870253,316677.31961323,6276649.54552307
499.960600,3339.408376,2914.248506,3205.200000,0.869509,316677.31961323,6276639.54552307
500.121200,3435.357625,3175.944423,3026.000000,0.869117,316677.31961323,6276629.54552307
500.308200,3618.000525,2961.600112,3158.454545,0.867012,316677.31961323,6276619.54552307
500.437000,3618.213964,3674.207387,3101.000000,0.870209,316677.31961323,6276609.54552307
500.565000,3372.554147,3228.069154,3201.166667,0.870636,316677.31961323,6276599.54552307
500.687600,3289.770769,3221.065475,3092.000000,0.867867,316677.31961323,6276589.54552307
500.807600,3332.701149,3341.272509,3534.600000,0.874859,316677.31961323,6276579.54552307
500.984750,3258.973595,3392.877505,2839.000000,0.870957,316677.31961323,6276569.54552307
501.164100,3396.990971,3581.730661,2536.833333,0.867928,316677.31961323,6276559.54552307
501.294000,3443.514467,2795.531154,2507.250000,0.870999,316677.31961323,6276549.54552307
501.441300,3590.852680,3732.006255,3425.333333,0.870833,316677.31961323,6276539.54552307
501.599700,3575.876086,3674.536691,2732.400000,0.867683,316677.31961323,6276529.54552307
501.848150,3074.862362,2997.471238,2978.250000,0.869055,316677.31961323,6276519.54552307
502.102500,3432.826977,3669.722377,2909.750000,0.870887,316677.31961323,6276509.54552307
502.273200,3278.338263,3455.301290,2677.800000,0.871902,316677.31961323,6276499.54552307
502.440200,3404.929974,3862.332623,2919.000000,0.869947,316677.31961323,6276489.54552307
502.599200,2993.621698,3304.483698,2785.400000,0.870088,316677.31961323,6276479.54552307
502.834000,3391.224146,3234.001441,2740.800000,0.869716,316677.31961323,6276469.54552307
503.076400,3127.218405,3411.708667,2453.363636,0.865998,316677.31961323,6276459.54552307
503.250100,3127.856929,3151.191839,2530.333333,0.869450,316677.31961323,6276449.54552307
503.438800,3019.998048,3128.165050,2279.000000,0.871810,316677.31961323,6276439.54552307
503.643900,3315.583316,2968.677495,2716.800000,0.869617,316677.31961323,6276429.54552307
503.976000,3033.542652,2907.108518,2137.600000,0.866870,316677.31961323,6276419.54552307
504.322300,2823.064925,3045.479280,2442.200000,0.869676,316677.31961323,6276409.54552307
504.552100,3124.643530,2890.357202,2254.750000,0.864332,316677.31961323,6276399.54552307
504.761400,3275.287616,3008.416837,2359.181818,0.863558,316677.31961323,6276389.54552307
504.916200,3128.079851,3129.700356,2789.000000,0.862212,316677.31961323,6276379.54552307
505.253500,2878.073443,2719.878223,3258.500000,0.865169,316677.31961323,6276359.54552307
505.465300,3017.201671,2990.687736,3646.600000,0.863189,316677.31961323,6276349.54552307
505.607700,3013.504553,2875.055297,3650.400000,0.861165,316677.31961323,6276339.54552307
505.715300,2887.521613,2937.316838,3323.500000,0.856940,316677.31961323,6276329.54552307
505.818900,2653.200054,2554.745588,2603.250000,0.854247,316677.31961323,6276319.54552307
505.966950,2841.855162,2885.174571,2495.250000,0.853685,316677.31961323,6276309.54552307
506.088600,3021.286474,2768.223960,2367.000000,0.855752,316677.31961323,6276299.54552307
506.127300,2287.418698,2680.185623,1738.250000,0.856023,316677.31961323,6276289.54552307
506.147900,2390.160093,2547.185440,1801.400000,0.856724,316677.31961323,6276279.54552307
506.159400,2658.816001,2497.339851,1901.600000,0.853803,316677.31961323,6276269.54552307
506.165600,2606.815968,2384.208463,1584.200000,0.849895,316677.31961323,6276259.54552307
506.160900,2308.220822,2090.960935,1596.900000,0.848422,316677.31961323,6276249.54552307
506.148100,2143.152165,2201.599277,1651.166667,0.851296,316677.31961323,6276239.54552307
506.116000,2025.782314,2233.554994,1679.800000,0.848755,316677.31961323,6276229.54552307
506.075400,2440.533543,2487.775433,1764.166667,0.844530,316677.31961323,6276219.54552307
505.967200,1936.884617,2346.826186,1492.600000,0.842559,316677.31961323,6276209.54552307
505.787800,2254.500677,2349.737263,1382.000000,0.844964,316677.31961323,6276199.54552307
505.648400,2443.667531,2338.217100,1578.600000,0.850278,316677.31961323,6276189.54552307
505.497000,2836.677852,2462.669671,1735.666667,0.851626,316677.31961323,6276179.54552307
505.345500,2652.092218,2380.852870,1742.454545,0.845199,316677.31961323,6276169.54552307
505.198400,2639.588688,2101.201632,1776.600000,0.850995,316677.31961323,6276159.54552307
504.981400,2508.812590,2641.753459,1551.200000,0.852453,316677.31961323,6276149.54552307
504.753100,2629.135125,2225.744517,1490.400000,0.850885,316677.31961323,6276139.54552307
504.590800,2860.468645,2550.188029,1803.833333,0.850120,316677.31961323,6276129.54552307
504.417100,2914.989119,2642.607348,2065.600000,0.846384,316677.31961323,6276119.54552307
504.243700,2878.145407,2679.345274,2741.000000,0.850791,316677.31961323,6276109.54552307
503.992300,3143.430147,2897.373388,3036.500000,0.852289,316677.31961323,6276099.54552307
503.746300,2993.286667,2857.503133,2987.200000,0.851646,316677.31961323,6276089.54552307
503.581100,3153.387150,2820.704457,3508.000000,0.847404,316677.31961323,6276079.54552307
503.377300,3237.333699,2871.065554,4359.250000,0.854533,316677.31961323,6276069.54552307
503.166200,2987.705628,2967.484556,3798.500000,0.851590,316677.31961323,6276059.54552307
502.854950,3021.637555,2935.143788,3939.200000,0.856250,316677.31961323,6276049.54552307
502.560900,2764.880212,2944.392919,2799.000000,0.858088,316677.31961323,6276039.54552307
502.380700,2976.036537,3012.022434,2868.142857,0.853881,316677.31961323,6276029.54552307
502.220900,2955.499093,3319.628848,2808.750000,0.855964,316677.31961323,6276019.54552307
502.069800,3559.855169,3267.971789,2036.200000,0.858002,316677.31961323,6276009.54552307
501.851100,3034.474557,2769.179292,3325.200000,0.857980,316677.31961323,6275999.54552307
501.638100,3312.127070,3389.149618,2287.000000,0.860689,316677.31961323,6275989.54552307
501.501200,3290.847664,3300.117217,1642.555556,0.848837,316677.31961323,6275979.54552307
501.360000,3203.305850,3019.119135,2922.444444,0.829114,316677.31961323,6275969.54552307
501.172500,2949.470155,2782.939437,1880.400000,0.828360,316677.31961323,6275959.54552307
500.956100,3332.089960,3327.397851,3513.200000,0.838590,316677.31961323,6275949.54552307
500.571250,3056.618922,3215.124615,3330.600000,0.854415,316677.31961323,6275939.54552307
500.127400,3276.147871,2981.136254,2806.833333,0.859241,316677.31961323,6275929.54552307
499.846900,3346.973816,4167.761267,2702.500000,0.791585,316677.31961323,6275919.54552307
499.594000,3612.722303,3914.525478,3222.000000,0.470270,316677.31961323,6275909.54552307
