X,Y,Lote,Rto,N,Z
416832.487830903,6304672.74454512,LP08,10725.745,260,1
416830.469667982,6304672.72720631,LP08,10308.723,260,1
416828.46991512,6304672.73220139,LP08,10167.021,260,1
416826.470257504,6304672.72610882,LP08,9818.404,260,1
416824.470504618,6304672.73110307,LP08,10286.064,260,1
416822.470846982,6304672.72500967,LP08,10157.128,260,1
416820.48039436,6304672.73008301,LP08,10790.319,260,1
416818.443535543,6304672.72366912,LP08,10477.872,260,1
416816.350970247,6304672.70568806,LP08,10128.191,260,1
416814.221203784,6304672.68738686,LP08,9247.34,260,1
416812.091342039,6304672.68017245,LP08,9713.723,260,1
416809.998681446,6304672.67327726,LP08,8933.723,260,1
416808.212835143,6304672.68010638,LP08,10788.617,260,1
416806.60388491,6304672.66627928,LP08,11795.745,260,1
416805.05984614,6304672.6751859,LP08,12180.426,260,1
416803.469401192,6304672.67260538,LP08,11346.702,260,1
416801.693045718,6304672.65733873,LP08,10902.553,260,1
416799.851683498,6304672.63042498,LP08,10034.149,260,1
416798.019430983,6304672.62576531,LP08,11143.723,260,1
416796.168577878,6304672.62094543,LP08,10088.723,260,1
416794.317724766,6304672.61612518,LP08,10792.447,260,1
416792.438875473,6304672.62215202,LP08,9985.957,260,1
416790.550725877,6304672.62809855,LP08,10723.191,260,1
416788.690763052,6304672.60102279,LP08,9922.34,260,1
416786.821214019,6304672.60712848,LP08,10548.298,260,1
416784.970456171,6304672.5912192,LP08,10195.426,260,1
416783.082306535,6304672.59716427,LP08,10848.404,260,1
416781.129150164,6304672.59146207,LP08,10309.894,260,1
416779.148188225,6304672.57443237,LP08,10412.34,260,1
416777.167226283,6304672.55740226,LP08,10449.681,260,1
416775.186169016,6304672.55145899,LP08,10058.191,260,1
416773.177210867,6304672.54527545,LP08,10139.787,260,1
416771.131051547,6304672.53877165,LP08,9453.511,260,1
416769.084987542,6304672.52118016,LP08,9563.085,260,1
416767.057238129,6304672.53700992,LP08,9695,260,1
416765.001873816,6304672.51933761,LP08,9553.83,260,1
416762.974219705,6304672.52407927,LP08,9930.319,260,1
416760.928060334,6304672.51757331,LP08,10163.404,260,1
416758.882091629,6304672.48889242,LP08,10434.894,260,1
416756.798540398,6304672.5042402,LP08,10429.787,260,1
416754.650173138,6304672.48576595,LP08,9490.532,260,1
416752.483205289,6304672.46713126,LP08,9627.766,260,1
416750.325537726,6304672.44857607,LP08,9369.149,260,1
416748.167679458,6304672.4521949,LP08,9751.702,260,1
416746.000711589,6304672.43355877,LP08,9890.957,260,1
416743.833553003,6304672.43709665,LP08,9872.766,260,1
416741.64779382,6304672.44047407,LP08,9538.936,260,1
416739.480730563,6304672.43292372,LP08,9766.17,260,1
416737.257865548,6304672.42489293,LP08,9177.234,260,1
416735.044300813,6304672.41694163,LP08,9232.872,260,1
416733.072543647,6304672.41106974,LP08,9957.234,260,1
416731.379795219,6304672.40759741,LP08,12081.17,260,1
416729.752244196,6304672.39359754,LP08,11904.468,260,1
416728.115106759,6304672.41277914,LP08,12222.766,260,1
416726.422644432,6304672.37604419,LP08,11471.596,260,1
416724.590296228,6304672.38245788,LP08,10439.255,260,1
416722.720937602,6304672.36637668,LP08,9471.277,260,1
416720.814187043,6304672.3721496,LP08,9389.149,260,1
416718.888931271,6304672.36667487,LP08,9465.745,260,1
416716.954470586,6304672.35003249,LP08,9651.383,260,1
416715.038419701,6304672.35572425,LP08,9524.681,260,1
416713.113259293,6304672.33916112,LP08,10245.851,260,1
416711.206604073,6304672.33384489,LP08,10226.17,260,1
416709.28134826,6304672.32836825,LP08,10683.936,260,1
416707.356187834,6304672.31180397,LP08,10350.426,260,1
416705.412331422,6304672.30616651,LP08,10441.277,260,1
416703.496280475,6304672.31185599,LP08,10601.809,260,1
416701.589720614,6304672.29545062,LP08,10500.957,260,1
416699.645864176,6304672.289812,LP08,10549.468,260,1
416697.655506268,6304672.28377285,LP08,9837.979,260,1
416695.618837711,6304672.25515861,LP08,10062.66,260,1
416693.516685458,6304672.27033271,LP08,9690.745,260,1
416691.396218846,6304672.25208452,LP08,9861.809,260,1
416689.284766269,6304672.26717766,LP08,9754.894,260,1
416687.154903927,6304672.25993576,LP08,10061.489,260,1
416684.987840407,6304672.25237321,LP08,9745.745,260,1
416682.792780574,6304672.2556573,LP08,9859.149,260,1
416680.579215568,6304672.24769354,LP08,9473.511,260,1
416678.356254828,6304672.25073648,LP08,9666.809,260,1
416676.170686108,6304672.23192461,LP08,9755.213,260,1
416674.012922824,6304672.22443967,LP08,9779.787,260,1
416671.817862923,6304672.22772126,LP08,9109.255,260,1
416669.632294179,6304672.20890792,LP08,9301.277,260,1
416667.437234251,6304672.21218852,LP08,8800.426,260,1
416665.260870338,6304672.2045415,LP08,9197.34,260,1
416663.103202446,6304672.18596687,LP08,9456.277,260,1
416660.917633672,6304672.16715156,LP08,9495.532,260,1
416658.741460638,6304672.13732857,LP08,9608.404,260,1
416656.546305197,6304672.15169396,LP08,9740.426,260,1
416654.351531567,6304672.12170984,LP08,9420.319,260,1
416652.156567014,6304672.11389973,LP08,9551.915,260,1
416649.980012113,6304672.12842377,LP08,9649.043,260,1
416647.775842707,6304672.10944534,LP08,9610.638,260,1
416645.580782653,6304672.11272099,LP08,9713.511,260,1
416643.385818053,6304672.10490889,LP08,9532.234,260,1
416641.190948916,6304672.08600904,LP08,9498.723,260,1
416638.977288236,6304672.08912302,LP08,9794.362,260,1
416636.77311879,6304672.07014208,LP08,9863.511,260,1
416634.559553564,6304672.0621678,LP08,9792.128,260,1
416632.373889207,6304672.0544333,LP08,9807.234,260,1
416630.18822484,6304672.0466983,LP08,9832.021,260,1
416628.002655949,6304672.02787555,LP08,9588.191,260,1
416625.816991562,6304672.02013957,LP08,9807.234,260,1
416623.612631086,6304672.02333014,LP08,9861.277,260,1
416621.40855708,6304671.99325844,LP08,9908.298,260,1
416619.194800788,6304672.00745516,LP08,9763.191,260,1
416616.99053577,6304671.99955696,LP08,9794.362,260,1
416614.776970447,6304671.99157816,LP08,9879.043,260,1
416612.554104821,6304671.98351874,LP08,9598.298,260,1
416610.349744262,6304671.98670628,LP08,9596.064,260,1
416608.145574709,6304671.96771882,LP08,9581.489,260,1
416605.941309637,6304671.95981812,LP08,9756.064,260,1
416603.746344848,6304671.95199703,LP08,9823.191,260,1
416601.542079755,6304671.94409532,LP08,9818.936,260,1
416599.328609878,6304671.92502573,LP08,9852.34,260,1
416597.115235519,6304671.89486838,LP08,9916.915,260,2
416594.910970401,6304671.88696516,LP08,9946.277,260,2
416592.715910037,6304671.89022883,LP08,9872.447,260,2
416590.530149952,6304671.89357213,LP08,9443.511,260,2
416588.316584503,6304671.88558727,LP08,9535.957,260,2
416586.130824389,6304671.88892958,LP08,9653.617,260,2
416583.917449993,6304671.85876921,LP08,9607.234,260,2
416581.722485102,6304671.85094313,LP08,9252.553,260,2
416579.51831545,6304671.83194915,LP08,9252.553,260,2
416577.323350541,6304671.82412207,LP08,9160.745,260,2
416575.118894229,6304671.83838885,LP08,9183.085,260,2
416572.914628999,6304671.83048062,LP08,9043.511,260,2
416570.719664052,6304671.82265204,LP08,9339.787,260,2
416568.533999389,6304671.81490312,LP08,9511.277,260,2
416566.320624949,6304671.78473873,LP08,9482.447,260,2
416564.153560858,6304671.77714914,LP08,8899.362,260,2
416561.986401194,6304671.78064631,LP08,9042.34,260,3
416559.791436196,6304671.77281526,LP08,8813.404,260,3
416557.587170894,6304671.76490354,LP08,8301.596,260,3
416555.429407053,6304671.75739215,LP08,8162.234,260,3
416553.318049098,6304671.76136839,LP08,7627.447,260,3
416551.197486412,6304671.75417674,LP08,7355.745,260,3
416549.09571546,6304671.72497047,LP08,7171.489,260,4
416546.984357471,6304671.72894533,LP08,6879.574,260,4
416544.891600056,6304671.73308008,LP08,6184.362,260,4
416542.780337624,6304671.72596677,LP08,5580.426,260,4
416540.696976065,6304671.71909354,LP08,5560,260,4
416538.622819199,6304671.7233873,LP08,5611.383,260,4
416536.511556735,6304671.71627262,LP08,4954.149,260,4
416534.409498959,6304671.72032492,LP08,4591.702,260,4
416532.27973148,6304671.70196168,LP08,4311.915,260,4
416530.149963996,6304671.68359798,LP08,4165.638,260,4
416527.99229562,6304671.66499323,LP08,3881.915,260,4
416525.825231341,6304671.65739506,LP08,3485.319,260,4
416523.704572919,6304671.66128464,LP08,3632.553,260,4
416521.593692824,6304671.60981769,LP08,3739.787,260,4
416519.463638477,6304671.6247134,LP08,4003.298,260,4
416517.324475043,6304671.61735393,LP08,4215.532,260,4
416515.16671101,6304671.60983357,LP08,4293.085,260,4
416513.018247261,6304671.60239294,LP08,4123.191,260,4
416510.841691372,6304671.61688571,LP08,4036.277,260,4
416508.692940724,6304671.64270588,LP08,4415.532,260,4
416506.516576045,6304671.63502317,LP08,4717.447,260,4
416504.386712833,6304671.62774105,LP08,5277.66,260,4
416502.238153388,6304671.63138528,LP08,5750.638,260,4
416500.080580537,6304671.60168706,LP08,5943.085,260,4
416497.913611751,6304671.58299538,LP08,6342.34,260,4
416495.756038896,6304671.55329619,LP08,6479.362,260,4
416493.579674166,6304671.54561057,LP08,6520.851,260,4
416491.412514075,6304671.54909194,LP08,6916.17,260,4
416489.273254856,6304671.55281353,LP08,7369.681,260,4
416487.106190385,6304671.54520668,LP08,7211.17,260,4
416484.948426199,6304671.53767959,LP08,7365.426,260,4
416482.818467234,6304671.54147998,LP08,7420.426,260,4
416480.707300158,6304671.52326588,LP08,8103.404,260,4
416478.558931895,6304671.50473034,LP08,8227.34,260,4
416476.419863924,6304671.48627458,LP08,8334.043,260,4
416474.27149565,6304671.4677381,LP08,8389.043,260,4
416472.132332,6304671.46036864,LP08,8379.787,260,4
416469.974472081,6304671.46392546,LP08,8485.213,260,3
416467.826103784,6304671.44538755,LP08,8730.213,260,3
416465.659039215,6304671.4377759,LP08,8627.128,260,3
416463.510575229,6304671.43032428,LP08,8794.362,260,3
416461.362206911,6304671.41178494,LP08,8943.617,260,3
416459.250944089,6304671.4046534,LP08,9271.809,260,3
416457.102384391,6304671.40828762,LP08,9245.532,260,2
416454.963220659,6304671.40091437,LP08,9470.532,260,2
416452.852149182,6304671.37160693,LP08,9606.383,260,2
416450.731586026,6304671.36439327,LP08,9494.787,260,2
416448.611022861,6304671.35717915,LP08,9701.489,260,2
416446.490459684,6304671.34996457,LP08,9346.17,260,2
416444.34199561,6304671.3425087,LP08,9786.064,260,2
416442.221432415,6304671.33529318,LP08,9694.574,260,2
416440.072872617,6304671.33892361,LP08,9822.66,260,2
416437.942913397,6304671.34271413,LP08,9669.043,260,2
416435.785244689,6304671.32408882,LP08,9963.617,260,2
416433.664681449,6304671.31687143,LP08,10035.957,260,2
416431.534722191,6304671.32066054,LP08,10168.404,260,2
416429.395749767,6304671.29110713,LP08,9747.128,260,2
416427.256585907,6304671.28372775,LP08,9962.872,260,2
416425.126722333,6304671.27642819,LP08,9599.362,260,1
416423.006159046,6304671.26920847,LP08,9824.574,260,1
416420.848394563,6304671.26166708,LP08,9080.851,260,1
416418.727831254,6304671.25444642,LP08,9731.702,260,1
416416.579367047,6304671.24698438,LP08,9655.426,260,1
416414.430807097,6304671.25060913,LP08,10141.489,260,1
416412.207844758,6304671.25359095,LP08,9483.511,260,1
416409.984786667,6304671.26765952,LP08,10090.745,260,1
416407.771316072,6304671.24854613,LP08,10063.936,260,1
416405.520644284,6304671.22911098,LP08,10065.426,260,1
416403.297873381,6304671.20991625,LP08,9964.894,260,1
416401.103003361,6304671.19096196,LP08,10107.553,260,1
416398.889532743,6304671.17184653,LP08,10179.787,260,1
416396.685075157,6304671.18607268,LP08,10077.34,260,1
416394.499409654,6304671.17828447,LP08,9972.128,260,1
416392.323044437,6304671.17057608,LP08,10185.957,260,1
416390.128078618,6304671.16270656,LP08,9950.851,260,1
416387.933208549,6304671.14374928,LP08,9919.468,260,1
416385.73824271,6304671.13587876,LP08,9809.787,260,1
416383.534072331,6304671.11684015,LP08,9879.149,260,1
416381.339010702,6304671.12005589,LP08,10096.277,260,1
416379.134840307,6304671.10101628,LP08,9950.851,260,1
416376.948983173,6304671.11539861,LP08,10326.702,260,1
416374.763413354,6304671.09651868,LP08,9973.191,260,1
416372.577651967,6304671.09981277,LP08,10249.894,260,1
416370.373385753,6304671.09185842,LP08,10136.596,260,1
416368.169023743,6304671.09499083,LP08,10015,260,1
416365.983453888,6304671.07610892,LP08,10130.213,260,1
416363.78858373,6304671.05714617,LP08,10440.957,260,1
416361.593521981,6304671.06035742,LP08,10383.191,260,1
416359.407952103,6304671.04147403,LP08,10286.489,260,1
416357.212890328,6304671.0446843,LP08,10085,260,1
416354.999323741,6304671.03664609,LP08,9760.957,260,1
416352.804261937,6304671.03985536,LP08,9642.872,260,1
416350.590695326,6304671.03181614,LP08,10065,260,1
416348.395729301,6304671.02393715,LP08,9957.553,260,1
416346.219363859,6304671.0162184,LP08,10399.255,260,1
416344.033793923,6304670.99733154,LP08,10134.362,260,1
416341.848223982,6304670.97844418,LP08,10568.404,260,1
416339.653257917,6304670.97056321,LP08,10264.149,260,1
416337.448991545,6304670.96260136,LP08,10391.702,260,1
416335.254025462,6304670.95471939,LP08,9977.66,260,1
416333.059155192,6304670.93574967,LP08,10715.213,260,1
416330.863997432,6304670.95004122,LP08,9829.894,260,1
416328.678235781,6304670.95332539,LP08,9933.723,260,1
416326.474065184,6304670.93427379,LP08,9867.872,260,1
416324.269607074,6304670.94848346,LP08,9937.34,260,1
416322.065244782,6304670.95160537,LP08,9830,260,1
416319.898275346,6304670.93287383,LP08,9963.617,260,1
416317.694200557,6304670.90273298,LP08,9814.255,260,1
416315.536435566,6304670.89516812,LP08,9804.787,260,1
416313.341277676,6304670.9094557,LP08,10094.043,260,1
416311.155707615,6304670.89056141,LP08,9924.681,260,1
416308.988642293,6304670.88291469,LP08,10190.532,260,1
416306.812372516,6304670.86409982,LP08,9301.277,260,1
416304.654511615,6304670.8676198,LP08,9962.34,260,1
416302.4873504,6304670.87105888,LP08,9339.574,260,1
416300.320189169,6304670.87449748,LP08,9829.681,260,1
416298.162424087,6304670.86692875,LP08,9394.043,260,1
416296.004658995,6304670.85935954,LP08,9930.319,260,1
416293.846798022,6304670.86287711,LP08,9149.362,260,1
416291.679636735,6304670.86631377,LP08,9775.213,260,1
416289.531363657,6304670.83664903,LP08,9865.957,260,1
416287.364298223,6304670.82899747,LP08,10072.34,260,1
416285.215929258,6304670.81041902,LP08,9859.255,260,1
416283.058259989,6304670.79175967,LP08,10264.681,260,1
416280.937696023,6304670.78450882,LP08,9916.915,260,1
416278.761330256,6304670.77677491,LP08,10131.489,260,1
416276.622069782,6304670.7804495,LP08,9242.766,260,1
416274.464208695,6304670.78396274,LP08,9875.106,260,1
416272.2969514,6304670.79848232,LP08,9723.085,260,1
416270.14877417,6304670.75772602,LP08,10071.064,260,1
416268.000213344,6304670.76131827,LP08,9476.809,260,1
416265.870444905,6304670.74289642,LP08,9722.979,260,1
416263.731376162,6304670.72439365,LP08,9516.489,260,2
416261.5828153,6304670.72798447,LP08,10108.936,260,2
416259.425050034,6304670.72040711,LP08,9946.277,260,2
416257.267284757,6304670.71282926,LP08,9909.149,260,2
416255.109519471,6304670.70525094,LP08,9607.34,260,2
416252.961150389,6304670.68666533,LP08,10008.191,260,2
416250.803289164,6304670.6901733,LP08,9245.532,260,2
416248.673424743,6304670.68283492,LP08,10031.915,260,2
416246.543560313,6304670.67549608,LP08,10140.532,260,2
416244.404395572,6304670.6680763,LP08,10214.255,260,2
416242.246630223,6304670.6604951,LP08,9918.191,260,2
416240.107465462,6304670.65307437,LP08,10324.149,260,2
416237.940303857,6304670.656499,LP08,10278.404,260,2
416235.791742837,6304670.6600841,LP08,9886.809,260,2
416233.624773082,6304670.64133326,LP08,10154.149,260,2
416231.47640392,6304670.62274288,LP08,9538.723,260,2
416229.328034752,6304670.60415203,LP08,10232.128,260,2
416227.188965879,6304670.58564119,LP08,9955.532,260,2
416225.059101351,6304670.57829761,LP08,10303.404,260,2
416222.910636213,6304670.57079259,LP08,10009.681,260,2
416220.761979156,6304670.58546161,LP08,10005.851,260,2
416218.622814292,6304670.57803614,LP08,9535.745,260,2
416216.465144777,6304670.55936194,LP08,9738.936,260,2
416214.316775556,6304670.54076776,LP08,9654.574,260,2
416212.186910967,6304670.53342135,LP08,9677.553,260,2
416210.047842033,6304670.51490672,LP08,9643.085,260,2
416207.899376826,6304670.50739837,LP08,9982.979,260,2
416205.750815636,6304670.5109768,LP08,9362.34,260,2
416203.611938627,6304670.47028623,LP08,9947.234,260,2
416201.463377416,6304670.47386371,LP08,9426.489,260,2
416199.32421247,6304670.46643396,LP08,9843.191,260,2
416197.157050632,6304670.46984947,LP08,9289.681,260,2
416195.008489378,6304670.47342552,LP08,9744.787,260,2
416192.850819781,6304670.45474606,LP08,9946.277,260,2
416190.711366826,6304670.48057618,LP08,10077.979,260,2
416188.562997507,6304670.46197628,LP08,9341.702,260,2
416186.42402448,6304670.43236917,LP08,10151.596,260,2
416184.284763462,6304670.43602336,LP08,9887.128,260,2
416182.136490125,6304670.40633478,LP08,9946.277,260,2
416179.997421087,6304670.3878135,LP08,9827.128,260,2
416177.830355139,6304670.38013742,LP08,9230.638,260,2
416175.681889781,6304670.37262192,LP08,9337.128,260,2
416173.542532697,6304670.387361,LP08,9385.213,260,2
416171.384671002,6304670.39085127,LP08,9547.872,260,2
416169.236013579,6304670.40550885,LP08,9637.128,260,2
416167.106244784,6304670.38706527,LP08,9645.745,260,2
416164.957875383,6304670.36846013,LP08,9543.298,260,2
416162.827914536,6304670.37219012,LP08,9527.979,260,2
416160.679545119,6304670.35358403,LP08,9240.426,260,2
416158.530791595,6304670.3793265,LP08,9389.787,260,2
416156.401022759,6304670.36088056,LP08,9058.617,260,2
416154.234148745,6304670.33102468,LP08,9180.745,260,2
416152.085683266,6304670.32350395,LP08,8755.426,260,2
416149.928013512,6304670.30481492,LP08,9092.128,260,2
416147.779451977,6304670.30838048,LP08,8778.298,260,2
416145.621782207,6304670.2896905,LP08,8599.681,260,3
416143.152799128,6304631.04972804,LP08,8823.83,440,2
416145.180448563,6304631.04511636,LP08,8957.66,440,2
416147.217206168,6304631.06275933,LP08,9391.809,440,2
416149.216858755,6304631.06899239,LP08,9352.979,440,2
416151.24441212,6304631.0754667,LP08,9564.043,440,2
416153.262761247,6304631.07077277,LP08,9838.085,440,2
416155.281014327,6304631.07716568,LP08,9743.511,440,2
416157.317675868,6304631.10589379,LP08,9670.745,440,2
416159.336024961,6304631.1011986,LP08,9930.319,440,2
416161.382082781,6304631.11891914,LP08,9811.596,440,2
